type,name,latitude,longitude
mall,Ramez Shopping Center,26.441761,50.065285
mall,Marina Mall,26.455208,50.105722
mall,Al Shatea Mall,26.454847,50.120971
mall,Top Center,26.375377,50.14806
mall,The Emporium,26.407521,50.066347
mall,West Avenue Mall,26.387548,50.075008
mall,Taba Center Dammam,26.463161,50.06059
mall,LuLu Mall - Dammam,26.427577,50.097187
mall,Gulf Centre Mall,26.467834,50.059463
mall,AlWaha Downtown Mall,26.429674,50.116046
mall,The Souq Mall,26.470891,50.092043
mall,المريكبات بلازا AlMuraikabat Plaza,26.411097,50.109659
mall,Top Mall (5 riyal shop),26.449922,50.062633
mall,Malath Plaza,26.463227,50.06282
mall,AlLoloah Mall,26.44699,50.103041
mall,Rayyan Mall,26.407711,50.099851
mall,Panda Old Market,26.429363,50.066259
mall,Mall Al Firdaws,26.375932,50.122773
mall,Dammam Corniche - Marina Mall Section,26.457108,50.105627
mall,Lulu Al Neelain Pearl Shopping,26.434664,50.106782
mall,Shiraa Mall,26.427463,50.09669
mall,Dammam Traditional Market,26.43739,50.094774
mall,AL DANAH COMMERCIAL CENTER MALL,26.442171,50.106317
mall,تاج توب اب الدمام Tag Top Up Dammam,26.427995,50.073607
mall,Mall of Dhahran,26.305322,50.171278
mall,الشرق الاوسط,26.437974,50.10239
mall,Lagoon Mall,26.470391,50.059272
mall,Family Discount Store,26.429342,50.116975
mall,مركز كائن للتسويق,26.42493,50.085128
mall,Al Rashid Mall,26.290012,50.180413
mall,Shopping center,26.422839,50.085104
mall,Granada Walk غرناطة ووك,26.475922,50.0513
mall,Day N Day,26.435495,50.084994
mall,Centrepoint - Dammam - Othaim Mall,26.400529,50.116991
mall,Dammam Siko,26.441927,50.096624
mall,Old Gold Market,26.441745,50.102804
mall,dahran mall,26.419281,50.089069
mall,Al Hutaibi Mall,26.481372,50.046358
mall,Malabar Gold and Diamonds - LuLu Hypermarket - Dammam,26.459592,50.121672
mall,سوق الحب,26.44034,50.102222
mall,Malabar Gold and Diamonds - LuLu Mall - Dammam,26.427442,50.096927
mall,Lulu Hypermarket - Al Adamah,26.42726,50.097603
mall,Max,26.427644,50.097109
mall,Green Shopping Center,26.414403,50.053358
mall,AlNasser Sports Center,26.461301,50.06494
mall,Centro Khaleej ٍ,26.462055,50.067689
mall,شارع المكتبات بالدمام dammam Library,26.436537,50.102364
mall,Souk Al Haraj Dammam,26.420683,50.088794
mall,جملة التطوير,26.420232,50.088342
mall,Dammam Vegetable Market,26.448964,50.066632
mall,THE MARINA MALL CHENNAI,12.835736,80.22892
mall,Abayas Complex,26.446505,50.102809
mall,Dammam old market,26.437109,50.095181
mall,كسرة ذهبية للعود ودهن العود,26.418929,50.084748
mall,سودان جديد,26.427752,50.089512
shopping,رامز هايبر ماركت - الدمام,26.447609,50.064245
shopping,Taba Commercial Center,26.392657,50.047644
shopping,Johra Shopping Center,26.445258,50.063327
shopping,الشعله سكوير,26.348843,50.050749
shopping,Al Noor Square,26.422445,50.027982
shopping,Buhaira Plaza,26.468288,50.060184
shopping,MINISO | ميني سو النخيل مول الدمام,26.390962,50.037734
shopping,Al majdouie Shopping Centre,26.43948,50.041305
shopping,الشاطئ بلازا,26.460477,50.120597
shopping,Zakariya Shopping Center,26.434706,50.100224
shopping,مجمع بلكونه الفيصليه,26.398297,50.046949
shopping,Al Mane Shopping Center,26.395699,50.087587
shopping,AL-Andalus Plaza,26.430245,50.066926
shopping,Jumana Center AlRawdah,26.399628,50.075174
shopping,سوبرماركت المخيزيم - Al Makhaizeem Shopping Center,26.438693,50.126731
shopping,TV market,26.427163,50.0646
shopping,Shumok Plaza، Roselle Cafe & Italian restaurant,26.48012,50.132381
shopping,Ala Kaifak,26.401662,50.113471
shopping,Danube,26.468832,50.060766
shopping,Tamimi Markets,26.46215,50.067096
shopping,"Nesto Hypermarket Dabab, Dammam",26.434081,50.047526
shopping,LuLu Hypermarket - Ash Shatie Dammam,26.459508,50.121843
shopping,"Al Wafa Hypermarket SEIKO, Dammam",26.439007,50.109375
shopping,Tamimi Markets | أسواق التميمي,26.424029,50.030547
shopping,أسواق المنتزه | Muntazah Markets,26.475649,50.056211
shopping,Nahla Markets - اسواق نهلة,26.475641,50.051603
shopping,Tamimi Markets,26.396157,50.042916
shopping,LuLu Hypermarket - Saihat,26.487134,50.047595
shopping,Panda Super 419 | بنده سوبر,26.488382,50.047546
shopping,Tamimi Markets,26.413367,50.110233
shopping,Panda Hyper 40006 | بنده هايبر,26.429787,50.066232
shopping,Carrefour Al Shatea,26.45506,50.121096
shopping,هايبر بنده,26.411681,50.045988
shopping,Panda Hyper 40011 | بنده هايبر,26.402484,50.100053
shopping,مركز جوان الغذاء,26.480924,50.054945
shopping,Danube | الدانوب,26.40356,50.056637
shopping,لينا ماركت 1 ( أسواق الخالدي - سابقاً ) 24 ساعة,26.458655,50.089379
shopping,Lama Super Market Al adama Dammam KSA,26.434707,50.10341
shopping,LuLu Express - Jalawiya,26.431502,50.078984
shopping,Panda Hyper 40012 | بنده هايبر,26.459733,50.064777
shopping,Muntazah Markets‎ 1,26.48884,50.040634
shopping,Lulu Express Freshmarket - East Dammam,26.410867,50.187523
shopping,Al-Nojoom Supermarket,26.436411,50.089361
shopping,Panda 421,26.398136,50.066932
shopping,Layan Hypermarket,26.43272,50.037258
shopping,Panda Super 403 | بنده سوبر,26.442736,50.117456
shopping,"LuLu Express - Rawdah, Dammam",26.400082,50.083248
shopping,Panda Super 42 | بنده سوبر,26.438596,50.071658
shopping,هايبر بنده,26.364497,50.071522
shopping,LuLu Hypermarket - Al Rayyan,26.408027,50.099716
shopping,سوبر ماركت عربة رهف / Rahaf trolley super market,26.482663,50.052091
shopping,We One Supermarket,26.445243,50.065412
shopping,Bonjour بونجور,26.478441,50.056214
shopping,Farm Superstore Farm1,26.433359,50.115214
shopping,اسواق العثيم | Othaim Markets,26.396756,50.044606
shopping,Amazon 5 Riyal Shop,26.413937,50.074297
shopping,Dmart Hyper,26.444834,50.066072
shopping,Al-Massira Supermarket,26.429914,50.088827
shopping,PINAS SUPERMARKET,26.441777,50.106557
shopping,Supermarket Merits Spring,26.437171,50.129603
shopping,Farm Super Stores 12,26.447993,50.123969
shopping,Aswaq Najmat AlGhadeer,26.491937,50.046946
shopping,Mazaya Saihat,26.476676,50.040262
shopping,Farm markets,26.423731,50.043802
shopping,بقالة الأصناف الجيدة للتجارة يوجد توصيل للمنازل GOOD ITEMS GROCERY TRADING,26.425798,50.017754
shopping,درة الريان للتسويق Dorrat Al Rayan Marketing,26.410877,50.097031
shopping,Farm Superstores 54,26.422062,50.006563
shopping,مركز الباب الغربي للمواد الغذائية,26.488222,50.055652
shopping,Rawan Supermarket,26.430883,50.087818
shopping,GRANDMART Hypermarket,26.441403,50.100122
shopping,PRiMO - بريمو - Rayan,26.411453,50.092824
shopping,Nesto Hypermarket Mina,26.414938,50.160307
shopping,Red Apple Hypermarket,26.442685,50.099488
shopping,City mart سيتي مارت,26.442946,50.099689
shopping,Super Market,26.377844,50.05935
shopping,Olive Shopping Center,26.462949,50.056009
shopping,مركز أرض العرب للتسويق,26.424812,50.084376
shopping,Nesto Werhouse,26.405856,50.146403
shopping,Universal Cold Store,26.434711,50.092106
shopping,Grandmart Hypermarket,26.436864,50.117681
mall,Octo City,26.390313,50.037655
mall,Sparky's | سباركيز,26.46197,50.06442
mall,Family Discount,26.433189,50.066911
mall,ساكو دارين | SACO Dareen,26.462492,50.065293
mall,Centrepoint - Nakheel,26.390968,50.039077
mall,Bob’s Famous,26.390317,50.03759
mall,Billy Beez City,26.390125,50.037706
mall,Brands For Less براندز فور لس - Othaim Mall,26.400596,50.116904
mall,SEPHORA AL NAKHEEL MALL,26.391739,50.037582
mall,"EXTRA - Khaleej Rd, Al Aziziyah, Dammam 32424, Saudi Arabia",26.459748,50.078716
mall,الحضرمي لمستلزمات التجميل,26.438722,50.103528
mall,POSH AVENUE,26.426935,50.096941
mall,Auto Mall أوتو مول,26.441202,50.063545
mall,5 Riyal Shop,26.442286,50.06577
mall,Dihan Mobile Center Dammam Seiko,26.442481,50.100362
mall,Al Shatea Mall dammam,26.454926,50.120908
mall,Khobar Mall,26.314487,50.21015
mall,BBZ Dareen Mall,26.461832,50.064881
mall,Octo Karting,26.390418,50.036754
mall,muvi Cinemas | موڤي سينما,26.390056,50.037276
mall,Vox Cinemas,26.386266,50.075711
mall,REDTAG,26.400759,50.117058
mall,City Mall,26.557022,50.037987
mall,ملاهي مجمع الواحة,26.429722,50.116084
mall,Khobar Plaza,26.283592,50.210672
mall,Sun and Sand Sports Outlet,26.463039,50.063603
shopping,Mahmal Center,26.46654,50.123239
shopping,مجمع القاضي التجاري,26.36344,50.073756
shopping,Saad Commercial Center,26.446293,50.102705
shopping,Refad Square,26.393572,50.084772
shopping,NEOM Mall,26.341062,50.035313
shopping,مجمع النخيل التجاري,26.420145,50.003582
shopping,Rakah Square,26.359821,50.188979
shopping,Sadeen Commercial Center,26.324623,50.206847
shopping,مركز هجر التجاري,26.444364,50.068128
shopping,المركز السعودي للأعمال / الفرع الرئيسي,26.375193,50.175132
shopping,مجمع سوق واقف,26.439438,50.102984
shopping,مركز التجارة و الأعمال Business & Trade Center,26.441541,50.074043
shopping,مجمع القو التجاري,26.479437,50.132562
shopping,Madina Centre,26.440852,50.100833
shopping,مركز احمد التجاري,26.44437,50.099269
shopping,مركز اسواق الخير للملابس الجاهزة,26.42742,50.071412
shopping,Economic mall,26.436889,50.117686
shopping,مركز تاج الأوائل التجاري,26.442316,50.065766
shopping,مجمع اسس التجاري,26.421766,50.002539
shopping,مركز تاج الشرقية,26.428019,50.073697
shopping,Shams Commercial Center-1,26.445866,50.118305
shopping,مركز العنود الاداري التجاري,26.441596,50.071163
shopping,Alshatea business center,26.492629,50.129465
shopping,طابا الدمام الجديد,26.392053,50.04798
shopping,Al Bassam Commercial Centre,26.421447,50.089589
shopping,Al-Sehri Plaza,26.4405,50.100394
shopping,مجمع الفاخرية التجاري,26.340017,50.036911
shopping,شركة ريال أو أكثر RIYAL AND MORE TRADING,26.443586,50.063666
shopping,الرونق اكسسوار,26.440167,50.102078
shopping,النور افينيو,26.423046,50.029065
shopping,Aldahan Commercial Center,26.466317,50.019088
shopping,مجمع اللؤلؤة التجاري Pearl Business Complex,26.457226,50.061994
shopping,سوبرماركت سلة الرضاء,26.449735,50.078335
shopping,Sahil Al Jubail - شركة الساحل الجبيل,26.443958,50.080427
shopping,اسواق العثيم | Othaim Markets,26.40962,50.035027
shopping,az zuhur,26.454667,50.096144
shopping,Fathima supermarket,26.446706,50.0919
shopping,SHARQ AL MADEENA WHOLESALE,26.453478,50.059704
shopping,Panda Super 436 | بنده سوبر,26.474982,50.125197
shopping,سوبر ماركت,26.438366,49.98031
shopping,لينا ماركت 7 ( 24 ساعة ),26.388313,49.962357
shopping,سوبر ماركت مجتمع الاسرة ( يوجد توصيل الان ),26.361295,49.984859
shopping,فيول ماركت,26.45135,50.105022
shopping,Tamimi Markets Express,26.372422,50.178638
shopping,Dubais Supermarket,26.491437,50.030687
shopping,Hala Markets | أسواق هلا,26.338153,49.95748
shopping,تموينات زاد غرناطه,26.478562,50.046237
shopping,Othaim Markets,26.342178,49.967165
shopping,بقالة نجوم الخيرات التجارية فرع نرجس 17,26.488081,50.05986
shopping,سوبر ماركت مدد البيان,26.467171,50.018222
mosque,Yousef Al Dossary Grand Mosque,26.458812,50.131773
mosque,Amr Ibn Aljamooh Mosque.,26.41741,50.100661
mosque,Imam Hussain Mosque,26.446979,50.072263
mosque,Saeed Raddad Mosque,26.414794,50.095737
mosque,Faisal Bin Turki Mosque,26.431729,50.072974
mosque,Yousef bin Ahmed Kanoo Mosque,26.460818,50.114334
mosque,Furqan Grand Mosque,26.397755,50.045975
mosque,Qanbar Al Ansari Mosque,26.439247,50.091746
mosque,Al Wabel Mosque,26.397779,50.076616
mosque,Almohsin Mosque - مسجد المحسن,26.47901,50.047002
mosque,Rayyan Grand Mosque,26.438004,50.108418
mosque,Al Hamza Mosque,26.475308,50.052503
mosque,مسجد الرسول الأعظم,26.479686,50.052828
mosque,Esam Bulbul Grand Mosque,26.461772,50.079572
mosque,Isra Mosque,26.454188,50.128544
mosque,Alsaqeefah Mosque,26.437068,50.056609
mosque,Mosque,26.444689,50.058656
mosque,Almajdouie Masjid,26.425985,50.09064
mosque,Imam Ali Mosque,26.482466,50.05619
mosque,King Fahd International Airport Grand Mosque,26.468695,49.798906
mosque,Aljoharah Aldhowian mosque,26.359146,50.082478
mosque,King Fahd Masjid,26.262104,50.210451
mosque,Abdullah Aldabal Masjid,26.385065,50.179958
mosque,Ameer Muhammad bin Fahd Masjid,26.444022,50.105916
mosque,Alnada Mosque,26.379062,50.083252
mosque,Masjid Al-Hajri,26.435116,50.102474
mosque,Masjid Makkah,26.46207,50.093473
mosque,Nakheel District Masjid,26.4407,50.090047
mosque,ِAlmishil Mosque,26.408058,50.091332
mosque,Al Juffali Mosque,26.435226,50.122266
mosque,Mosque of Ahmad Abdulrahman Al-Ghamdi,26.380565,50.037172
mosque,Fatima Alzahra Mosque,26.402218,50.026269
mosque,Eid Mosque,26.421066,50.082164
mosque,Hamad Almubarak Mosque,26.395372,50.099703
mosque,Omar Ibn Alkhattab Masjid,26.438652,50.102646
